"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
120146.000000,109473.000000,71925.390625,156736.125000,76657.000000,133997.656250,817.019958,22050.908203,2428.199951,1.181764
57873.000000,66072.000000,57403.515625,74403.109375,50264.000000,97009.437500,24.920000,35227.585938,46.360001,1.182753
99152.500000,107336.000000,60539.410156,75939.250000,48732.000000,102124.992188,264.329987,5868.564941,2951.839844,1.184731
65117.000000,71132.000000,59994.207031,98028.156250,70908.000000,90601.539063,62.299999,24308.630859,167.959991,1.185720
200086.000000,152312.000000,86091.945313,111466.265625,55336.000000,132012.671875,306.160004,2928.839355,6850.640137,1.185720
77535.500000,99741.000000,50945.613281,47691.539063,38857.000000,80436.281250,850.839966,35239.671875,1582.319946,1.189676
85858.500000,102797.000000,54737.226563,124373.046875,85053.000000,95833.328125,35.599998,63954.843750,36.480000,1.190665
66930.500000,72887.000000,60180.238281,64185.910156,48583.000000,86583.531250,93.449997,4265.913086,1435.640015,1.194620
136806.500000,143273.000000,62578.089844,135287.125000,82425.000000,107566.601563,804.559998,20244.589844,2604.520020,1.196598
101444.500000,91809.000000,72414.109375,114508.289063,52065.000000,144135.500000,52.509998,4196.480957,820.039978,1.197587
55946.500000,64312.000000,57011.289063,68748.046875,43608.000000,103317.554688,33.820000,24925.990234,88.919998,1.198576
60581.500000,75877.000000,52325.070313,90453.367188,70693.000000,83854.859375,48.059998,30472.599609,103.360001,1.199565
89943.000000,102473.000000,57522.511719,64250.878906,47165.000000,89276.914063,53.399998,0.000000,-6.080000,1.199565
66613.500000,82095.000000,53177.199219,98430.437500,73163.000000,88169.390625,65.860001,14712.928711,293.359985,1.200554
158845.500000,122559.000000,84939.492188,79978.070313,36175.000000,144891.296875,602.529968,6161.873047,6408.319824,1.200554
114209.500000,125093.000000,59834.156250,102582.289063,71873.000000,93537.671875,97.010002,2597.917236,2447.199951,1.200554
101384.500000,126233.000000,52635.480469,86297.070313,66777.000000,84693.312500,480.600006,8235.838867,3824.320068,1.201543
136612.500000,139685.000000,64094.476563,91966.367188,58261.000000,103450.125000,229.619995,11757.968750,1279.839966,1.201543
201836.000000,140070.000000,94435.101563,156785.062500,63410.000000,162041.718750,66.750000,1628.270508,2686.599854,1.202532
95143.000000,106832.000000,58365.390625,82586.656250,56096.000000,96484.593750,84.549995,3197.742188,1732.799927,1.205498
175471.500000,127111.000000,90469.750000,185619.281250,101895.000000,119385.109375,122.820000,2845.492432,2828.719971,1.206487
147112.000000,135332.000000,71240.593750,120056.546875,55136.000000,142702.171875,314.169983,4310.464355,4776.600098,1.208465
86467.000000,78780.000000,71930.703125,144183.562500,81816.000000,115493.468750,64.080002,30528.720703,137.559998,1.209454
72014.500000,91245.000000,51723.843750,53580.667969,44477.000000,78950.078125,154.860001,37829.378906,268.279999,1.209454
116678.000000,125932.000000,60720.144531,78497.109375,55144.000000,93290.062500,109.470001,2194.776855,3268.760010,1.211432
80220.000000,84663.000000,62096.757813,101176.976563,74275.000000,89272.765625,672.839966,27329.171875,1613.479980,1.213410
80925.000000,99248.000000,53436.855469,50776.277344,36800.000000,90425.937500,242.080002,6781.956055,2339.280029,1.217366
90393.500000,112603.000000,52609.863281,61251.578125,49375.000000,81299.914063,367.570007,9998.745117,2409.199951,1.218354
105828.500000,110513.000000,62758.015625,99004.492188,63201.000000,102662.273438,426.309998,15927.749023,1754.079956,1.218354
219850.000000,145813.000000,98812.109375,141472.625000,62801.000000,147633.812500,1032.400024,5969.233398,11334.639648,1.219343
120275.500000,120144.000000,65607.726563,98982.242188,63396.000000,102323.500000,51.619999,1073.367920,3151.719971,1.220332
121545.500000,126465.000000,62986.648438,81185.796875,52533.000000,101280.968750,848.169983,16603.578125,3347.800049,1.222310
97565.000000,109726.000000,58272.609375,80171.195313,60442.000000,86927.953125,51.619999,1643.743408,2058.080078,1.224288
95698.500000,109293.000000,57384.246094,103234.656250,70301.000000,96237.398438,297.260010,7150.098633,2724.599854,1.224288
67601.000000,70213.000000,63097.988281,115777.429688,79937.000000,94919.617188,56.070000,35551.367188,103.360001,1.224288
93772.000000,107329.000000,57257.976563,69554.390625,52613.000000,86638.601563,75.650002,2778.277100,1784.479980,1.225277
94197.500000,106809.000000,57797.828125,96829.328125,68397.000000,92779.023438,43.610001,3319.104004,861.080017,1.228244
85693.000000,90652.000000,61950.945313,112091.937500,71276.000000,103064.960938,145.959991,91205.164063,104.879997,1.229233
85899.000000,102528.000000,54906.726563,48291.398438,36304.000000,87175.648438,259.880005,6673.548828,2552.080078,1.229233
51873.500000,74024.000000,45925.398438,59122.699219,52808.000000,73372.695313,8.010000,76745.820313,6.840000,1.232199
95290.000000,106209.000000,58798.460938,47178.007813,33729.000000,91667.648438,149.520004,6984.451172,1402.959961,1.235166
128755.000000,139216.000000,60611.480469,101249.070313,63744.000000,104095.429688,999.469971,46561.613281,1406.760010,1.237144
88640.000000,105029.000000,55309.593750,48814.718750,37477.000000,85362.257813,482.380005,16350.719727,1933.439941,1.239122
87113.500000,93963.000000,60758.707031,81775.867188,57119.000000,93826.281250,212.709991,11887.394531,1172.679932,1.239122
113336.000000,122242.000000,60761.343750,101275.765625,75666.000000,87717.187500,88.110001,2134.223633,2705.599854,1.241100
130818.000000,138217.000000,62027.742188,107591.210938,74921.000000,94113.773438,203.809998,4002.457520,3337.159912,1.243078
71682.000000,81261.000000,57810.652344,121885.500000,84617.000000,94400.507813,63.189999,27244.763672,152.000000,1.243078
80137.000000,82790.000000,63435.906250,153055.968750,101922.000000,98415.218750,98.790001,14562.025391,444.600006,1.244066
58280.000000,55960.000000,68253.007813,85686.531250,54924.000000,102242.234375,39.160000,19296.089844,133.000000,1.245055
73182.000000,80105.000000,59872.113281,93331.625000,61753.000000,99049.140625,35.599998,191864.515625,12.160000,1.245055
54762.500000,63391.000000,56615.531250,67738.789063,49067.000000,90474.851563,17.799999,38372.906250,30.400000,1.248022
171963.000000,158133.000000,71267.656250,121436.937500,76465.000000,104080.187500,207.369995,14225.753906,955.320007,1.249011
72808.500000,62641.000000,76173.406250,115617.226563,59265.000000,127851.023438,40.939999,43052.527344,62.320000,1.250989
121326.000000,125268.000000,63473.679688,102319.742188,67232.000000,99738.617188,48.950001,1931.816895,1660.599976,1.252967
219510.000000,175944.000000,81763.562500,138559.640625,67820.000000,133893.312500,1094.699951,9107.317383,7877.399902,1.253956
92420.000000,107996.000000,56083.902344,70298.429688,54092.000000,85171.164063,4.450000,286.151428,1019.159973,1.254945
125622.000000,128290.000000,64173.070313,119263.554688,78322.000000,99793.882813,171.770004,14723.600586,764.559998,1.256922
204223.000000,135849.000000,98520.843750,128256.117188,54013.000000,155617.953125,341.760010,8006.083008,2797.560059,1.261867
80165.000000,88293.000000,59502.945313,124544.820313,89569.000000,91127.171875,50.730000,21132.906250,157.319992,1.262856
63966.000000,63897.000000,65606.765625,104931.000000,66377.000000,103601.515625,286.579987,44768.386719,419.519989,1.264834
155537.000000,150821.000000,67585.242188,128890.687500,76357.000000,110624.835938,48.950001,4324.814941,741.760010,1.266812
141011.000000,165024.000000,55999.714844,151374.750000,113264.000000,87587.375000,416.519989,6043.587402,4516.680176,1.266812
185733.500000,134668.000000,90386.960938,183699.562500,77800.000000,154742.093750,112.139999,3075.690918,2389.439941,1.268790
88733.000000,100095.000000,58096.867188,76111.906250,56011.000000,89055.187500,122.820000,4246.561035,1895.439941,1.268790
72196.000000,83333.000000,56777.476563,126379.109375,91777.000000,90244.632813,38.270000,20625.437500,121.599998,1.269778
79531.000000,79917.000000,65219.460938,114302.695313,65757.000000,113918.531250,61.410000,33096.632813,121.599998,1.270767
78484.000000,61497.000000,83638.671875,87404.226563,37997.000000,150751.984375,86.330002,24732.041016,228.759995,1.272745
96437.000000,112401.000000,56228.109375,60091.910156,40753.000000,96635.414063,91.669998,3791.280029,1584.599976,1.273734
117991.500000,121109.000000,63849.019531,106791.101563,71125.000000,98399.468750,82.769997,4053.015625,1338.359985,1.274723
61359.000000,68087.000000,59060.078125,92519.945313,54295.000000,111674.875000,26.699999,4756.971680,367.839996,1.274723
106784.000000,113973.000000,61402.230469,51834.488281,35413.000000,95925.929688,81.879997,4225.382813,1269.959961,1.276701
92174.500000,108816.000000,55513.421875,67537.648438,52596.000000,84153.695313,104.129997,2420.285645,2819.599854,1.276701
114789.500000,131734.000000,57106.328125,82478.078125,56770.000000,95213.742188,42.720001,18327.359375,152.759995,1.279668
98594.500000,107502.000000,60105.761719,76956.515625,46526.000000,108400.078125,76.540001,4907.167480,1022.200012,1.280657
147886.500000,142449.000000,68037.617188,140493.625000,75925.000000,121269.554688,1221.969971,15539.299805,5153.560059,1.280657
176649.000000,131310.000000,88164.414063,156480.687500,73594.000000,139347.218750,1383.059937,218430.390625,414.959991,1.281646
200530.000000,121921.000000,107790.570313,145756.187500,45409.000000,210360.906250,164.649994,15845.955078,680.959961,1.281646
166991.000000,152626.000000,71704.179688,126658.570313,66966.000000,123953.898438,750.269958,38532.882813,1276.040039,1.282634
131890.000000,130673.000000,66146.359375,79468.992188,49317.000000,105604.148438,970.989990,14036.828125,4533.399902,1.284612
115860.000000,133431.000000,56905.824219,107224.531250,80355.000000,87450.281250,339.979980,5393.101563,4131.359863,1.287579
134941.500000,143819.000000,61490.671875,80791.531250,52447.000000,100954.375000,1450.699951,184779.421875,514.520020,1.288568
109035.500000,121887.000000,58626.027344,83049.460938,62687.000000,86823.898438,30.260000,60682.738281,32.680000,1.290546
108959.000000,127916.000000,55823.640625,73029.835938,55608.000000,86068.250000,647.029968,13128.047852,3230.000000,1.295491
214806.500000,185382.000000,75938.109375,136377.375000,74754.000000,119560.531250,2049.669922,30462.875000,4409.520020,1.295491
66896.000000,70784.000000,61936.261719,109396.125000,68704.000000,104351.789063,99.680000,27817.253906,234.839996,1.296479
124019.500000,146444.000000,55500.683594,64957.539063,48252.000000,88225.507813,1351.020020,87726.015625,1009.279968,1.296479
147963.000000,121389.000000,79882.882813,64750.167969,34013.000000,124760.148438,398.720001,4164.500977,6274.560059,1.299446
54608.500000,60348.000000,59303.085938,66919.101563,47896.000000,91565.273438,23.139999,31672.873047,47.880001,1.299446
80715.500000,86520.000000,61139.285156,127465.796875,87932.000000,95000.671875,47.169998,9459.367188,326.799988,1.302413
93772.000000,116598.000000,52706.238281,75527.179688,61202.000000,80875.617188,501.069977,11436.709961,2871.280029,1.303402
68075.000000,85946.000000,51908.910156,55038.488281,41146.000000,87663.500000,1087.579956,35085.441406,2031.479980,1.303402
151058.500000,107517.000000,92076.320313,125702.710938,47245.000000,174368.765625,245.639999,7414.016113,2171.320068,1.304391
58713.000000,69189.000000,55613.109375,85950.859375,62593.000000,89992.093750,25.809999,130919.320313,12.920000,1.306369
96713.500000,98300.000000,64478.285156,66830.992188,41352.000000,105915.929688,30.260000,1245.516846,1592.199951,1.306369
80584.000000,84576.000000,62442.691406,127248.640625,86768.000000,96111.093750,73.869995,32009.556641,151.240005,1.307358
101495.500000,111265.000000,59781.679688,130360.968750,83921.000000,101802.132813,54.290001,37753.988281,94.239998,1.309335
83249.000000,106529.000000,51214.285156,58019.097656,46965.000000,80961.125000,923.820007,28707.082031,2109.000000,1.309335
143927.500000,138427.000000,68140.125000,119593.750000,72111.000000,108689.328125,843.719971,29744.492188,1858.959961,1.309335
107170.500000,124629.000000,56355.472656,59631.777344,44149.000000,88519.062500,0.000000,0.000000,25.080000,1.311313
74344.500000,78967.000000,61699.710938,114297.359375,80871.000000,92623.953125,13.349999,8787.688477,99.559998,1.313291
182937.000000,112954.000000,106140.203125,163430.703125,80218.000000,133518.593750,478.820007,9819.083984,3195.800049,1.313291
77966.000000,87186.000000,58605.507813,147051.140625,99378.000000,96974.617188,145.959991,30924.601563,309.320007,1.315269
128782.500000,114222.000000,73890.234375,107075.007813,61290.000000,114492.867188,153.080002,41641.261719,240.919998,1.317247
184876.000000,152603.000000,79395.781250,150036.203125,82955.000000,118531.414063,56.959999,5208.623535,716.679993,1.319225
85459.500000,97873.000000,57223.886719,71261.406250,50017.000000,93372.000000,456.570007,45515.152344,657.399963,1.320214
210087.500000,121064.000000,113727.414063,116478.750000,42060.000000,181491.968750,591.849976,6884.657227,5633.879883,1.323180
80432.000000,92952.000000,56708.746094,143439.515625,104376.000000,90063.343750,88.110001,15135.130859,381.519989,1.323180
64257.500000,76326.000000,55173.589844,109591.039063,79094.000000,90805.351563,41.829998,13069.033203,209.759995,1.325158
86890.500000,95993.000000,59321.570313,70811.070313,49497.000000,93756.679688,28.480000,1295.288086,1440.959961,1.325158
98472.000000,111676.000000,57787.359375,48243.339844,33564.000000,94198.414063,45.389999,39535.718750,75.239998,1.328125
118610.000000,128731.000000,60383.476563,80094.656250,52683.000000,99635.234375,219.830002,3432.231689,4197.479980,1.329114
56525.500000,80139.000000,46225.375000,74395.992188,61163.000000,79715.125000,24.029999,10107.984375,155.800003,1.333070
64720.500000,57953.000000,73189.015625,52407.648438,25153.000000,136547.843750,40.049999,13596.699219,193.039993,1.333070
57897.000000,79471.000000,47744.937500,88569.242188,71067.000000,81676.078125,33.820000,27003.154297,82.080002,1.336036
106215.000000,110014.000000,63272.914063,45069.597656,30522.000000,96772.203125,27.590000,452.132294,3999.119873,1.339003
133856.500000,129596.000000,67690.507813,97739.796875,54888.000000,116700.835938,286.579987,8643.633789,2172.840088,1.339003
62894.500000,65350.000000,63073.515625,89773.406250,60114.000000,97870.546875,45.389999,29428.845703,101.080002,1.339003
59143.000000,73009.000000,53089.285156,92827.890625,63973.000000,95095.882813,25.809999,9761.528320,173.279999,1.339992
96840.500000,91808.000000,69128.390625,51561.257813,29572.000000,114267.507813,331.970001,7547.110352,2882.679932,1.339992
91179.000000,93456.000000,63939.253906,68611.875000,49396.000000,91030.609375,1140.089966,19977.927734,3739.959961,1.339992
64697.000000,91672.000000,46251.664063,95320.781250,78760.000000,79316.187500,31.150000,1582.854248,1289.719971,1.340981
90808.000000,109685.000000,54257.132813,48149.890625,35649.000000,88517.242188,25.809999,1072.075317,1577.760010,1.340981
163575.000000,165939.000000,64602.367188,109793.070313,73095.000000,98439.000000,81.879997,7241.655762,741.000000,1.341970
56380.500000,69797.000000,52938.554688,82535.929688,59253.000000,91287.781250,52.509998,28478.005859,120.839996,1.342959
59790.500000,74004.000000,52948.902344,75443.515625,57008.000000,86729.351563,32.930000,17314.603516,124.639999,1.345926
141057.000000,126325.000000,73178.796875,145359.250000,76981.000000,123748.242188,1237.099976,10673.003906,7596.199707,1.345926
140463.000000,162133.000000,56776.738281,96774.148438,65445.000000,96908.710938,300.820007,15875.206055,1241.839966,1.346915
103895.000000,124632.000000,54631.738281,47698.660156,36792.000000,84963.562500,77.430000,8560.110352,592.799988,1.347903
142169.500000,144464.000000,64495.101563,140686.750000,85780.000000,107484.812500,76.540001,1290.097778,3888.159912,1.347903
109889.500000,113108.000000,63671.171875,109251.054688,76000.000000,94208.914063,256.320007,9506.578125,1767.000000,1.347903
131568.000000,137864.000000,62543.089844,103700.125000,67404.000000,100826.234375,51.619999,1625.733154,2080.879883,1.348892
103850.500000,122031.000000,55772.269531,68529.109375,52751.000000,85138.164063,88.110001,5158.069336,1119.479980,1.350870
71535.500000,91568.000000,51198.570313,43204.160156,36148.000000,78328.757813,593.630005,34424.652344,1130.119995,1.352848
75933.500000,65324.000000,76179.929688,144063.406250,83640.000000,112880.679688,66.750000,42636.562500,102.599998,1.354826
76506.000000,93742.000000,53486.132813,55165.757813,41002.000000,88174.804688,70.309998,1945.113647,2368.919922,1.355815
107000.000000,125242.000000,55990.421875,73164.226563,57594.000000,83253.296875,679.959961,46314.218750,962.159973,1.357793
55142.500000,72237.000000,50027.253906,76890.656250,63993.000000,78744.648438,98.790001,6702.427734,965.959961,1.358782
102148.500000,112668.000000,59417.085938,92280.539063,61160.000000,98883.218750,290.139984,33358.843750,570.000000,1.359771
88162.500000,104719.000000,55174.492188,63835.250000,45259.000000,92434.804688,969.209961,15318.215820,4146.560059,1.359771
114587.000000,116713.000000,64342.222656,87696.148438,57261.000000,100369.453125,45.389999,139787.031250,21.279999,1.361748
93036.000000,121721.000000,50091.664063,40930.210938,32825.000000,81718.273438,1523.679932,47228.187500,2114.320068,1.362737
103667.500000,100985.000000,67276.851563,79841.898438,47837.000000,109382.250000,173.550003,5861.900879,1940.280029,1.363726
189647.500000,162356.000000,76552.382813,98067.320313,50720.000000,126714.117188,1471.169922,53146.550781,1814.119995,1.364715
78179.500000,92009.000000,55685.542969,145285.375000,103881.000000,91657.007813,48.059998,43623.933594,72.199997,1.367682
171417.000000,128581.000000,87368.937500,189407.125000,78245.000000,158642.531250,586.510010,6835.450195,5623.239746,1.367682
115685.000000,128086.000000,59190.949219,58385.777344,40402.000000,94707.453125,227.839996,15265.677734,978.119995,1.367682
70806.500000,82493.000000,56251.742188,104833.992188,71193.000000,96503.875000,67.639999,12932.774414,342.760010,1.367682
96441.500000,110126.000000,57392.347656,38511.187500,28058.000000,89951.859375,25.809999,48383.230469,34.959999,1.367682
102200.500000,112846.000000,59353.562500,61193.730469,44510.000000,90100.929688,79.209999,2303.668701,2253.399902,1.367682
111911.000000,127318.000000,57605.359375,76855.062500,56098.000000,89785.265625,391.600006,14424.672852,1779.160034,1.372627
76806.000000,98912.000000,50889.253906,40874.140625,32804.000000,81658.562500,17.799999,624.457397,1868.079956,1.374604
93550.000000,103795.000000,59067.324219,64429.769531,47555.000000,88791.281250,100.570000,2935.774170,2245.040039,1.375593
73794.500000,92529.000000,52266.816406,71703.742188,55573.000000,84558.625000,53.399998,19266.730469,181.639999,1.376582
76169.000000,87353.000000,57145.281250,100538.851563,69629.000000,94628.882813,23.139999,24942.388672,60.799999,1.379549
121674.500000,126537.000000,63017.613281,116612.250000,73161.000000,104458.671875,198.470001,3392.332275,3834.199951,1.384494
99985.500000,124793.000000,52508.152344,59086.210938,46253.000000,83719.414063,541.119995,18248.515625,1943.319946,1.386472
109617.500000,125361.000000,57305.644531,68853.960938,51761.000000,87177.875000,175.330002,4462.492676,2574.879883,1.387460
58170.500000,61737.000000,61750.035156,87390.875000,60329.000000,94933.585938,15.130000,12308.291016,80.559998,1.387460
56747.500000,73563.000000,50555.363281,61430.468750,49023.000000,82122.828125,17.799999,34109.250000,34.200001,1.388449
76157.000000,65408.000000,76306.031250,68201.585938,40900.000000,109282.632813,7.120000,8186.219727,57.000000,1.389438
86774.500000,110112.000000,51646.085938,51966.210938,42372.000000,80375.195313,24.029999,5424.441895,290.320007,1.391416
122209.500000,130511.000000,61367.406250,107400.750000,72751.000000,96749.398438,30.260000,9523.204102,208.239990,1.393394
109567.500000,128469.000000,55893.761719,75093.750000,53702.000000,91641.726563,56.070000,3153.937744,1165.079956,1.395372
82449.000000,101392.000000,53291.957031,80443.539063,59744.000000,88242.304688,212.709991,11926.039063,1168.880005,1.395372
62431.500000,66444.000000,61578.335938,98279.140625,61004.000000,105580.312500,32.930000,32268.126953,66.879997,1.396361
100988.500000,111002.000000,59624.000000,59484.929688,42670.000000,91361.710938,578.500000,18008.945313,2105.199951,1.396361
190391.000000,128483.000000,97113.742188,148213.484375,62691.000000,154939.593750,534.890015,15948.906250,2197.919922,1.396361
180755.500000,165155.000000,71726.523438,194952.718750,108227.000000,118052.078125,82.769997,21760.244141,249.279999,1.397350
79717.500000,75692.000000,69021.375000,111660.289063,64332.000000,113750.062500,42.720001,24235.521484,115.519997,1.398339
75771.500000,91838.000000,54070.878906,46992.890625,35402.000000,86993.000000,113.919998,4510.313965,1655.280029,1.400316
96907.500000,104456.000000,60800.046875,62626.628906,41832.000000,98113.851563,472.589996,16274.771484,1903.039917,1.400316
92404.500000,108396.000000,55867.578125,67184.320313,51272.000000,85875.171875,138.839996,3947.360840,2305.080078,1.402294
74884.500000,87647.000000,55993.140625,125922.539063,89855.000000,91841.968750,59.629997,15870.276367,246.239990,1.403283
91463.000000,107109.000000,55962.796875,67487.812500,53057.000000,83360.937500,1185.479980,21328.066406,3642.679932,1.407239
196716.000000,141732.000000,90960.265625,171446.921875,81876.000000,137231.250000,416.519989,8833.506836,3090.159912,1.409217
120999.000000,141032.000000,56226.886719,88080.625000,58236.000000,99121.710938,531.330017,16795.179688,2073.280029,1.410206
139853.000000,151257.000000,60594.917969,154795.921875,99657.000000,101796.210938,217.160004,6367.214844,2235.159912,1.415150
103902.500000,120569.000000,56476.828125,57084.597656,40713.000000,91889.476563,53.399998,5317.261719,658.159973,1.415150
89018.000000,111836.000000,52164.628906,72200.359375,60408.000000,78329.414063,50.730000,121514.203125,27.360001,1.415150
58443.000000,71805.000000,53340.582031,83027.210938,61485.000000,88497.539063,14.240000,58473.000000,15.960000,1.416139
98916.500000,115340.000000,56204.195313,65626.820313,47164.000000,91190.718750,64.080002,19186.455078,218.880005,1.419106
142473.500000,141167.000000,66142.539063,116785.796875,69711.000000,109791.484375,31.150000,43324.250000,47.119999,1.420095
91684.000000,112888.000000,53226.230469,46681.390625,36584.000000,83624.312500,258.989990,7276.973145,2332.439941,1.426028
121146.500000,118141.000000,67203.234375,61033.527344,36877.000000,108465.804688,302.600006,16878.123047,1174.959961,1.427017
112655.000000,131161.000000,56289.277344,69148.546875,50173.000000,90321.875000,365.790009,6647.529785,3606.199951,1.427017
91420.000000,105954.000000,56546.246094,54713.640625,40594.000000,88331.117188,43.610001,3236.269043,883.119995,1.427017
130111.500000,138324.000000,61645.035156,91609.476563,59408.000000,101059.101563,96.119995,2628.781250,2396.280029,1.428006
96942.000000,111018.000000,57226.675781,43407.078125,33214.000000,85648.406250,94.339996,2852.403809,2167.520020,1.428006
81325.000000,65313.000000,81602.671875,121208.210938,63713.000000,124676.304688,52.509998,12042.560547,285.760010,1.428006
72375.500000,96080.000000,49367.199219,40424.687500,32596.000000,81276.000000,337.309998,10857.284180,2036.039917,1.428995
54799.000000,73133.000000,49106.523438,54507.160156,43245.000000,82603.335938,36.489998,37910.582031,63.079998,1.428995
95630.500000,101277.000000,61882.167969,60392.730469,42397.000000,93353.265625,129.940002,2431.616455,3502.080078,1.428995
59677.500000,70059.000000,55824.726563,66533.726563,49275.000000,88490.203125,16.910000,4166.201172,266.000000,1.430973
84904.000000,77433.000000,71859.140625,36360.949219,20649.000000,115402.734375,34.709999,230237.437500,9.880000,1.434929
115529.500000,67756.000000,111744.218750,136659.500000,57400.000000,156029.921875,87.220001,57854.539063,98.799995,1.435918
69746.500000,64483.000000,70885.453125,93588.835938,48579.000000,126256.992188,41.829998,27326.160156,100.320000,1.435918
147138.500000,150728.000000,63975.300781,131344.421875,77964.000000,110407.210938,1660.739990,62536.105469,1740.400024,1.436907
73565.000000,72260.000000,66719.562500,119643.585938,71316.000000,109946.750000,64.080002,40630.136719,103.360001,1.437896
69315.000000,76556.000000,59337.320313,97833.250000,67884.000000,94449.359375,41.829998,26138.066406,104.879997,1.440862
59701.000000,65176.000000,60030.765625,76072.750000,50040.000000,99630.367188,45.389999,13223.095703,224.959991,1.440862
69571.500000,67974.000000,67076.210938,107513.781250,61106.000000,115308.210938,49.840000,13102.944336,249.279999,1.441851
119385.000000,127405.000000,61410.585938,92639.210938,62473.000000,97181.234375,493.949982,53242.406250,608.000000,1.442840
129137.500000,117688.000000,71911.789063,76236.507813,40712.000000,122721.453125,27.590000,2086.947510,866.399963,1.443829
94056.000000,109689.000000,56195.742188,57687.128906,45933.000000,82306.484375,193.129990,5596.048340,2261.760010,1.444818
67831.000000,67676.000000,65686.093750,114366.781250,69452.000000,107918.289063,66.750000,17765.234375,246.239990,1.444818
82827.000000,93834.000000,57848.437500,72736.140625,54170.000000,87997.703125,363.119995,21535.275391,1105.040039,1.445807
60934.500000,83011.000000,48106.921875,68068.976563,53923.000000,82728.484375,25.809999,28172.511719,60.040001,1.447785
117158.500000,124184.000000,61828.414063,66155.476563,51608.000000,84009.562500,46.279999,3127.572266,969.760010,1.449763
98972.000000,118485.000000,54743.039063,85075.992188,66853.000000,83400.007813,48.059998,1220.339722,2580.959961,1.452729
154402.000000,173054.000000,58472.441406,156710.312500,115918.000000,88598.554688,2482.209961,28956.177734,5617.919922,1.452729
124012.500000,134266.000000,60531.207031,60763.859375,42638.000000,93396.039063,1545.929932,84265.156250,1202.319946,1.454707
60074.000000,70821.000000,55590.996094,93809.554688,68785.000000,89378.539063,60.520000,19767.859375,200.639999,1.454707
83239.000000,93264.000000,58491.496094,67663.140625,44144.000000,100452.421875,105.909996,6528.056641,1063.239990,1.455696
62873.000000,80548.000000,51155.148438,76461.679688,56416.000000,88822.195313,45.389999,19969.574219,148.959991,1.456685
200429.500000,139800.000000,93958.140625,178389.812500,74888.000000,156112.531250,1110.719971,11776.560547,6181.080078,1.457674
61731.500000,75766.000000,53396.453125,81447.460938,61410.000000,86919.726563,58.739998,23669.269531,162.639999,1.458663
92675.000000,83633.000000,72621.445313,136303.500000,77621.000000,115082.093750,62.299999,71629.421875,57.000000,1.460641
80135.500000,69271.000000,75814.710938,128410.976563,75975.000000,110767.234375,43.610001,23651.226563,120.839996,1.460641
68467.500000,90260.000000,49712.898438,43379.488281,37328.000000,76160.476563,353.329987,9847.475586,2351.439941,1.460641
99867.000000,117674.000000,55618.773438,71732.218750,53342.000000,88130.226563,43.610001,2734.941650,1045.000000,1.461630
122760.500000,119633.000000,67249.281250,86263.250000,49249.000000,114791.132813,178.000000,2420.621582,4819.160156,1.464597
82574.500000,97876.000000,55290.394531,55120.367188,42816.000000,84369.601563,898.010010,22445.369141,2622.000000,1.464597
96335.500000,109942.000000,57425.226563,59955.738281,46470.000000,84554.750000,191.349991,185397.187500,67.639999,1.465585
91967.500000,106284.000000,56708.277344,61165.250000,43576.000000,91989.304688,72.979996,3918.528320,1220.559937,1.468552
65307.000000,80584.000000,53111.781250,99745.859375,77836.000000,83983.562500,67.639999,15936.289063,278.160004,1.469541
71647.500000,85516.000000,54907.742188,80180.992188,56408.000000,93155.960938,80.099998,164455.312500,31.920000,1.470530
126216.000000,132327.000000,62509.484375,56464.269531,38887.000000,95158.851563,1205.059937,17449.845703,4525.799805,1.470530
87263.500000,99291.000000,57597.375000,45518.160156,33391.000000,89337.789063,17.799999,1080.166260,1079.959961,1.471519
86397.500000,102695.000000,55135.562500,58201.550781,47763.000000,79858.828125,687.080017,19286.382813,2334.719971,1.475475
87696.000000,74829.000000,76805.046875,146307.093750,83773.000000,114456.726563,30.260000,7697.220703,257.639984,1.475475
133495.000000,138841.000000,63012.574219,82686.335938,53309.000000,101651.351563,1252.229980,203738.406250,402.799988,1.475475
100205.000000,115837.000000,56692.031250,69408.429688,54681.000000,83187.046875,78.320000,2328.035645,2204.760010,1.476464
74046.000000,84967.000000,57112.515625,113426.937500,76647.000000,96984.203125,52.509998,4761.306641,722.760010,1.476464
139695.500000,132736.000000,68972.125000,114791.304688,68116.000000,110443.398438,338.199982,6788.502930,3264.959961,1.477452
103149.500000,116722.000000,57915.433594,40419.347656,30018.000000,88244.460938,47.169998,1504.263306,2055.040039,1.481408
175687.000000,127986.000000,89961.578125,129013.507813,67586.000000,125100.312500,922.039978,64223.472656,940.880005,1.484375
152888.500000,149672.000000,66944.390625,193587.453125,130332.000000,97343.304688,1297.619995,144942.234375,586.719971,1.484375
104708.500000,109934.000000,62420.875000,93413.507813,60890.000000,100541.101563,74.760002,5394.685059,908.200012,1.484375
98680.500000,115502.000000,55991.453125,89022.250000,68094.000000,85678.062500,1562.839966,43641.726563,2346.879883,1.487342
207133.000000,181549.000000,74771.375000,167384.968750,93433.000000,117407.578125,137.059998,222997.281250,40.279999,1.488331
74632.000000,100474.000000,48680.082031,109193.210938,87726.000000,81573.148438,56.070000,4544.159668,808.640015,1.489320
